bus-stop     公共汽车站
geologist    地质学家

gifted       有天赋的

gleam        光芒

glider       滑翔者

globe        地球

glorious     光辉灿烂的

goal         目的地

good         利益

goodwill     友谊

gorilla      大猩猩

gossip       流言蜚语

govern       治理

grain        粒

grandiose    壮观的

granted      即使

graph        曲线图

graphic      以图表说明的

grasp        紧握

grasp        理解

gratify      使满意

grave        严重的

gravity      重量

greed        贪婪

green        公共草地

grid         电网

grim         冷酷无情的

grimly       恐怖地

grind        碾

grinder      研磨者

grip         紧握

grounds      理由

group        把…分类

grudge       怨恨

guarantee    担保

gulf         深渊

gun-deck     炮台

gunner       炮手

gun-port     炮眼

gusher       喷油井

halt         使停止

hamper       妨碍

handbrake    手刹

handle       操纵

handling     触摸，操作

hang         笼罩(＋over)

hanging      绞刑

harmony      和谐

harness      利用

harp         竖琴

harry        骚扰

hasten       急忙，赶忙

haunt        萦绕心头

hazard       危害

head         水位差

head         在…开头

hearth-rug   炉前地毯

heath        荒地

heave        拖

hedge        树篱

hell         极苦的地方

hence        因此

herbage      牧草

herd         兽群

heretic      异教徒

herring      鲱鱼(复数无s)

hierarchy    等级制度

highwayman n.拦路抢劫的人

hint         启示，暗示

hither       向这里

Hollywood    好莱坞

homicide     凶杀

horizontal   水平的

host         主人

household    家用的

hovercraft   气垫船

hovertrain   气垫火车

hub          车轴

huddle       拥挤

hull         船体

human race   人类

humanity     人类

humbler      较低级的

humour       情绪

hurry        急运

hydrogen     氢

hypocrisy    伪善

hypothesis   假说

ice crevasse 冰隙

ideal        理想

identify     认为…一致

ignoble      不体面的

ignorant     无知的

ill-educated 缺乏教育的

illiterate   文盲

ill-mannered 举止粗鲁的

illogical    不合逻辑的

illumination 启发

illustration 插图

image        形象

immolation   杀戮

immortal     不朽的

impending    迫近的

imperial     帝国的

impersonal   无个人色彩的

implication  含义

implication  暗示

import       意义

impose       强加

impoverish   使贫困

improvise    临时作成

impulse      推动力

inability    无能，无力

inaccessible 进不去的

inactivity   停滞

inadequately 不充分地

incidentally 顺便说一下

inclement    险恶的

inclination  意愿

inclined     倾斜的

incumbent    义不容辞的

incur        承担

incurable    不可救药的

indefinable  不可名状的

Indian       印第安人

indication   表示

indigestion  消化不良

indignity    侮辱

individual   个人的

Indonesia    印度尼西亚

induce       诱使

induce       引起

industrious  勤劳的

ineptitude   愚蠢无能

infant       婴儿

infect       传染

infinite     无穷的

inflict      强行给予

infra-red    红外线的

inherent     固有的

inherit      继承

initial      开始的

initiative   积极性

inject       注入

inmost       内心深处的

inner        内部的

innumerable  无数的

inquiry      调查研究

inrush       水的涌入

inscription  题词

insinuate    使潜入

inspiration  灵感

instant      即刻的

institute    (研究)所

institution  机构

institution  制度

insularity   偏狭

intense      强烈的

interior     内部

interminably 没完没了地

interpret    阐明

interstellar 星际的

interval     (时间)间隔

interval     间隔时间

intervene    干涉

interview    访问

interweave   编织

intimate     详尽的

intimation   暗示

intolerably  不能忍受的

intrepid     无畏的

intrigue     引起兴趣

invest       赋予

invest       对…投资

ionosphere   电离层

iron ore     铁矿石

ironworks    铁器作坊

irregular    不定期的

irregularity 深浅不一

irresistible 不可抗拒的

itinerant    巡回旅游者

jar          瓶

jerky        急动的

joint        共同的

juice        果汁

Jupiter      木星

justifiably  无可非议地

justly       应得地

juvenile     青少年的

keen         强烈的

keep         生计

key          关键性的

kick         踢

kidney       肾脏

kinding      引火物

knee         膝盖

knight       骑士

know         经历过

lady bird    瓢虫

largely      主要地

large-scale  大规模的

lark         云雀

lash         突然摆动

latitude     纬度

laudable     值得称赞的

launch       发送

laundry      洗衣店

laying       铺设

legend       传说

legibly      字迹清楚地

legion       军团

legionnaire  兵团成员

Leningrad    列宁格勒

lessen       减少

life-saving  救生

lighten      减轻

lightly      轻易地

lightning    闪电

likelihood   可能性

linen        亚麻布

link         联系

liquefy      使液化

list vi.     倾斜

literally    确确实实地

literary     文学的

lizard       蜥蜴

load         用铅加重

long-drawn   漫长的

longing      渴望

longitudinal 纵向的

look-out     警戒

loom         赫然耸现

love affairs 恋爱

low-grade    低档

loyalty      忠诚

lumber       隆隆地行进

luxury       奢侈

madden       使发狂

magical      有魔力的

magnitude    很多

magpie       鹊

mahout       驭象的人

maiden       首次的

maintenance  维持

majestic     威严的

majority     大多数

mammoth      猛犸

manageable   易控制的

manifest     清楚地表现

manifest     明显的

manipulator  摆布别人的人

man-killer   伤害人的动物

manoeuvre    熟练地进入

mariner      海员

mark         标记

marked       显著的

marshal      元帅

mask         掩盖

mass         块体；质量

mass         人群，芸芸众生

massive      大型的

materialism  唯物主义

Matterhorn   马特合恩峰

maximum      最多的

mean         可鄙的

means        资力，收入

measure      措施

measurement  大小，规模

mechanical   物理的

mechanical   无意识的

mediaeval    中世纪的

medium       媒介物

meet         支付

megacycle    兆周

menace       威胁

merciful     仁慈的

Mercury      水星

merge        溶合

mermaid      美人鱼

messenger    信使

mice         鼠

might        力量

migrant      移民

migration    迁移

mild         温和的

Milky Way    银河

mill         磨坊

millennium   一千年

mill-owner   磨坊主

mimic        与…极相似

mind         才智之士

mineral      矿物的

mining       采矿

minority     少数

mix          混在一起

mobile       表情丰富的

mobility     流动性

mobility     机动性

mock         嘲笑

modernity    现代性

modest       适中的

modify       修正

moment       重要

monetary     金融的，金钱的

money-making 赚钱

monstrous    大得怕人的

mood         情绪

moon         卫星

mootpoint    有争议的问题

morality     道德

morally      道义上

moreover     而且

Morocco      摩洛哥

mosquito     蚊虫

motion       活动

motivation   行为的动机

motor-engine 汽车发动机

mount        放置

mount        架有

mount        骑上(＋on)

multiply     繁殖

mumbo-jumbo  繁文缛节

municipality市政当局

muscle       肌肉

mushroom     蘑菇

muzzle       炮口

myriad       无数的

mystic       神秘的

myth         神话

mythology    (总称)神话

myxomatosis  多发性粘液瘤

namely       即

narrowness   狭隘

naturalgas   天然气

naturalist   博物学家

nature       种类

navigable    可航行的

navigation   航海

navy         海军

nebulae      星云

necessity    必要性

needy        贫困的

neglect      忽视

neighbouring 邻近的

nepotism     裙带关系

network      网

neurotoxic   毒害神经的

never-ending 永不休止的

nevertheless 不过

non-auditory 非听觉的

non-existent 不存在的

notice-board 布告牌

nonsense     胡说八道

notepaper    便条纸

nowadays     现今

nuclear      原子核的

nut          坚果

objective    客观如实的

obligation   义务

observation  言论

observation  观测报告

obssess      使烦扰

obstruction  障碍物

obtainable   可得到的

occupation   职业，工作

oceanarium   大型水族馆

odds         可能性

odour        气味

offence      犯罪

offensive    进攻的

omen         预兆

ominous      不祥的

opague       不透明的

open-air     户外的

operation    作战

opposition   反对

opposition   对立面

opposition   反对物

oppress      使感郁闷

optimism     乐观主义

ordeal       折磨

order        社会中等级

ordnance     军械供应

organ        机构

organic      有机的

organism     有机体

organization 组织

orgy         恣意

origin       起源

origin       由来

original     有创见的

ornament     装饰

orphanage    孤儿院

ostentation  夸示，炫耀

outlaw       逃犯

outlay       支付

outline      轮廓

outlive      度过…而健在

outlook      视野

out-patient  门珍病人

outsider     局外人 

outwards     向外

overall      从头到尾的

overcrowding 人口过密的

overdraw     透支

overhead     日常管理费

overrun      蔓延于

overseas     向海外的

overwork     劳累过度

owe          感激（＋to）

Oxford       牛津城

oxygen       氧气

pace         速度

packed       挤得满满的

pagan        异教徒

painlessly   毫无痛苦地

parachute    降落伞

paradoxical  自相矛盾的

parishioner  教区居民

partake      参与(＋of)

particle     粒子

particular   详细情况

partridge    鹧鸪

passage      移居

passionately 激越地

pastime      消遣

patent       专利权

path         途径

pathetic     可怜的

patriotism   爱国心

patrol       巡逻队

patronage    恩惠

pattern      方式；模式

peak         山峰

pear         梨子

peep         窥探

penal law    刑法

penalty      刑罚

penetrate    进入

penholder    笔杆

pennant      三角旗

pen-wiper    抹笔布

perceive     看见

perception   感觉

perilous     危险的，冒险的

persecute    迫害

personality  个性

pertinent    中肯的

pervade      渗透

pest         有害动物

pestilence   瘟疫

phenomenon   现象

photograph   拍照

physical     偶然性的

pig iron     生铁块

pigeon       鸽子

pigeonhole   放文件的框架

pill         药丸

pine         消瘦

pioneer      登山先驱者

pipeline     输油管

Pisa         比萨

pit          坑

plane        平面

planetary    行星的

plantation   种植园

plausible    似乎有道理的

play         闪动

plea         辩词

plea         迫切的要求

plight       困境

plum         李子

plunge       使陷入

plus         加

plutocrat    财阀

ply          不断地供给

point        地方

point blank  直接了当地

politician   政客

pollution    污染

Polynesian   波利尼西亚的

populous     人口稠密的

porpoise     海豚

port        (船、飞机)左舷

portray      绘制

potentially  潜在地

potency      效力

potential    可能的

potentiality 潜力

power        大国

preacher     传教士

pre-arranged 事先安排的

precarious   不稳定的

predetermine 预先规定

predict      预言

predominant  占优势的

preferential 优先的

prejudice    偏见

preliminary  预先的

premise      前提

preoccupy    对…全神贯注

preoccupy    使全神贯注

prescribe    开(药方)

present      使面临

preservation 保存

preserve     腌制

press        报刊

press        重压

prestige     声誉

presumptuous自以为是的

prevalence   盛行

prey         被捕食的动物

primitive    原始的

principle    原理

printing     印刷术

pristine     纯洁的

probability  可能

probing      探讨

procedure    做法

proceeds     收入

process      工艺流程

profess      声称

profoundly   深刻地

progress     前进力

prolonged    持久的

promiscuous  杂乱的

promote      提拔

promote      促进

property     性能

proposition  主张

propulsion   推进力

prospect     指望

protagonist  主角

psychiatric  精神病学的

psychiatrist 精神病学家

psychology   心理学

punctuate    不时介入

punctuate    加强

purchasable  买得到的

pursue       从事

puzzle       难题

puzzling     令人困惑不解

quake        地震(非正式)

qualified    有资格的

quieten      平静下来

radar        雷达

radiance     发光

radiate      发射

radiation    辐射

radical      根本的

radical      激进的

radioactive  放射性的

range        范围

range        把…分类

rank         队伍

rarefied     高雅的

ratio        比率

rational     有理性的

rational     合理的

rattlesnake  响尾蛇

raw material 原材料

reach        河段

readily      轻易地

realism      写实主义

realm        领域

realm        王国

reasonably   相当地

reasonably   合情合理地

recall       回想

recede       退去

recede       退远

receipt      收到

recount      描述

recount      描述

recreation   消遣

recruit      征募的新兵

recuperation 复原

refinery     炼油厂

reflect     (声音,光)反射

refrigerator 冰箱

regime       政权

region       地区

reigning     在位的

reject       丢弃

related      有亲缘关系的

relax        放松

relaxation   放松

release      抛下

release      释放

relevant     有关的

reliance     信赖

relief       慰藉

relief map   地形图

religion     宗教活动

remedy       药物

reminiscence 回忆

remote       遥远的

render       使

repayment    偿付

repute       被认为

resent       怨恨

resentful    忿恨不满的

reset        重新安置

resistance   阻力

resistence   抵抗力

resort       胜地

respect      方面

respectively分别地

retain       保留

retention    保留

retreat      后退

retribution  报应

ride         乘(风、浪等)

rigid        紧硬的

ring         围

ring-shaped  圆形的

robust       强健的

rod          竿，棒

role         作用

romantic     浪漫主义作家

romanticize  使浪漫化

root         植根于

rope         用绳系

rot          烂掉(＋away)

rotate       旋转

rotate       转动

roughly      大致地

rouse        激起

route        路线

rub          问题的症结

rugged       崎岖不平的

rumbling     隆隆响的

run          伸展

run-down     破旧的

rural        农村的

ruthlessly   无情地

sacredness   神圣不可侵犯性

safe         保险柜

saga         传奇故事

saliva       唾液

sands        沙滩

satiation    厌足

sauerkraut   泡菜

savage       野性的

savage       野人

savannah     大草原

scalp        头皮

scavenger    食腐动物

scene        舞台

skeptical    怀疑的

skepticism   怀疑主义

scheme       阴谋

school       类

schooling    教育

scouting     童子军活动

scrap        小片

scratch      擦痕

screaming    发尖叫声的

script       手迹

seal         封口

seal         决定

sealing-wax  封口蜡

seat         中心

secondary    中等的

secrecy      保密

secretive    喜欢保密的

secure       获得

security     安全

sedulously   孜孜不倦地

seethe       骚动

seismometer  测震表

self-evident 自明的

self-made    白手起家的

sensation    感觉

sensible     合情合理的

sensitivity  敏感性

sentence     判决

serenity     静谧

sermon       布道

service      部门

servitude    奴役

servo-system伺服系统

set          使行动

set          出(题等)

setting      场景

settlement   居民点，村落

settlement   殖民

settler      殖民者

severe       剧烈的

severity     严酷性

sewage       下水道系统

sex          性别

shade        细微的差别

shanty town  棚户区

share        有

shark        鲨鱼

sheer        纯粹的

shell        动物身上的甲

shell        贝壳

shelter      住所

shepherd     牧羊人

shift        轮班职工

shire       (英国的)州，郡

shoal        鱼群

shore-line   海岸线

shove        硬推

shrink       缩小

shudder      战栗

shun         避开

Siberian     西伯利亚的

sickening    令人作呕的

side         (比赛的)队

sign         迹象

signature    签名

silt         淤泥

skeleton     提纲

skilful      精巧的

skirmish     小规模战斗

skyscraper   摩天大楼

slack        涣散的

slacken      松弛

slander      诽谤

slip         滑行

slipper      拖鞋

slumber      睡眠

slur         诋毁

snag         意外的障碍

snobbery     势利

snout        (动物的)口鼻部

social       群居的

socially     社交上

sociologist  社会学家

solid        实心的

solid        固体

solitary     唯一的

somewhat     有点

soothing     抚慰性的

sore         痛的

sorrow       悲伤

sound        健全的

sounding     水深度

spare        节约

spasm        一阵发作

spatial      空间的

specifically 特别地

specimen     样本

spectacle    景象

spectator    观众

sphere       范围

spiral       螺旋状的

spirits      烈性酒

sport        狩猎取乐

spray        喷洒

spread       散布

spread       使展开

spy          间谍

spy-glass    小望远镜

squadron     中队(空军)

squall       暴风

square       平方的

squeak       尖叫声

stake        木桩

stall        (畜舍)分隔栏

stand        存在

star         明星

starboard    船/飞机的右舷

statesman    政治家

staunch      拦水堰

steep        急转直下的

steepen      变得更陡峭

steeply      陡峭地

stereotype   陈规

stereotyped  老一套的

stern        船尾

stick        把…插入

still        不动的

strain       紧张

strata       地层

stratoscope  同温层观察镜

strictly     全然

striking     醒目的

strychnine   马钱子碱

stupidity    愚昧

subdue       征服

submarine    海底的

submit       屈从(＋to)

submit       使屈从

subservient  屈从的

substantial  相当的

suburban     见识不广的

suffer       经受

suffice      足够

sufficiently 充分地

suggestion   联想

summit       山顶

sunset       日落

superimpose  附加

supernatural 超自然的

superstition 迷信

supreme      首屈一指的

surplus      过剩

survey       巡礼

survival     生存

susceptible  易受感染的

suspect      可疑的

sustain      确认

sustenance   支撑力

sustenance   生计

swallow      燕子

sway         支配

swear        发誓

swing        轻快地走

swoop        猛扑

sympathy     同情

symptom      症状

synthesize   综合

systematic   系统的

tableland    台地

taboo        戒律

tadpole      蝌蚪

tailing-off  曳沙带

taker        吃药人

tame         养驯服了的

tangible     实实在在的

tank         水池

tar          焦油

taste        滋味

taxi-cab     出租汽车

telescopic   望远镜看到的

tempo        速率

tenant       租户

tend         照管

tend         倾向于

tendency     趋势

tentatively  尝试性地

term         术语

terminate    结束

termite      白蚁

terrace      阶地

testimony    证据

tether       用绳拴

textile      纺织的

Thames       泰晤士河

the Alps     阿尔卑斯山区

the Baltic   波罗的海

the Left     左翼

the Right    右翼

theatre      (阶梯式)教室

thesis       论文

thickness    粗度

thither      向那里

thousandth   千分之一的

throne       王位

throng       挤满

thrust       推进

thunder      雷鸣般发出

ticklish     需小心从事的

tidal        潮水的

tidy         有条不紊的

timing       安排时间

tip          给…小费

tire         疲劳

tissue       (细胞)组织

toil         劳累

topography   地形

torrent      湍湍洪流

totalitarian 极权主义的

touch        感动

tough        强硬的

toxic        有毒的

trace        跟踪探索

trace        跟踪

trace        遗迹

trade        手艺活

transform    改变

transmission 传送

transmit     传送

transverse   横向的

treatment    治疗

trend        趋势

trespasser   侵犯者

tribe        部落

trick        戏法

trickle      涓涓细流

trifling     微小的

triple       三层的

trivial      微不足道的

triviality   琐屑，无聊

trunk        象鼻

turtle       海龟

tussle       扭斗

twin         孪生的

two-edged    双刃的

twofold      双重的

tyrany       残暴

ultra violet紫外线的

unaffected   未受影响的

unanimous    一致的

unbounded    无限的

uncertain    不确实的

unconscious  不省人事的

undeclared   未经宣布的

undeniable   不可否认的

underline    着重说明

undoing      祸根

undue        不适当的

unduly       不适当地

unduly       过分地

unhorse      赶…下马

unimpeded    无阻碍的

uniquely     唯一地

universal    宇宙的

universally  普遍地

unreasoning  盲目冲动的

unreliable   不可靠的

unrest       动乱

unstable     不稳定的

unsteadiness 不稳定

unutterable  不可言传的

upholder     支持者

upwards      向上

urban        城市的

urgent       紧迫的

utilitarian  实用的

utilization  利用

utmost       最大可能

utter        说出

utter        完全的

utterly      完全地

vain         徒劳

vanguard     先锋

vanish       消失

vanished     消失了的

variant      不同的

vary         变化

vary         使变化

vastly       大大地

vehicle      运载工具

vein         命脉、静脉

venom        毒液

venture      冒险

Venus        金星

verbal       口头的

verge        边缘

vernacular   方言、土语

vertebrate   脊椎动物

vertical     垂直的

vicious      恶毒的

vie          竞争

view         看待

vigorous     精力旺盛的

vigour       精力

violent      强烈的

viper        蝰蛇

viperine     毒蛇的

virgin       未开垦的

virtual      实际上的

virtual      实际上的

virus        病毒

visible      看得见的

vision       梦幻

vision       形象

vision       视力

vision       幻象

visualize    设想

vitality     精力

vivifying    生机勃勃的

vocation     职业

vole         野鼠，田鼠

volume       体积

vote         选票

vulgar       平庸的

vulgar       粗鄙的

vulnerable   脆弱的

wage-earner  工资收入者

wandering    云游四方的

warfare      战争

warrior      武士

war-torn     受战争破坏的

wary         小心翼翼的

wastefully   无谓地

water point  取水点

waterlogged  浸泡了水的

water-vapour 水蒸气

water-wheel  水轮

wavelength   波长

weariness    疲惫感

wearing-out  穿破

weigh        有分量

weighting    偏重

weir         低坝

welfare      福利

well         源泉

Westerns     电影或小说

whilist      而(古用法)

whimsical    怪诞的

whimsy       怪念头

widespread   普及的

wielder      行使者

wig          假发

wilderness   荒野

winkle       挖掘

withdraw     撤回

workings     活动方式

workshop     作坊

worn         用坏的

worship      崇拜

wriggle      扭动

yearly       每年地

yeast        激动不安

yield        投降(＋to)

zoologist    动物学家

administration  管理

administration  下药

administrative  政管理的

administrator   管理人员

accumulation    积累

accommodation   适应

aircraft carrier  航空母舰

anthropologist    人类学家

approximately     大约

approximation     近似

cannon folder     炮灰

block and tackle  滑轮组

broadly speaking  大体上说

burial service    葬礼

carbon dioxide    二氧化碳

characteristic    特有的

characterization  人物塑造

civil servant     文职人员

collaboration     合作

compound-interest 复利

condemned cell    死囚牢

consciousness     认识

continental shelf 大陆架

correspondingly   相应地

decision-making   决策的

demonstration     展示

disillusionment   幻灭感

disturbance       打断

echo-location     回声定位

echo-sounding     回声测深

effectiveness     成效

elephant calf     小象

encyclopedic      广博的

establishment     住宅

football pitch    足球场

good-tempered     脾气好的

impressiveness    感人

inconvenience     打扰

indifferently     不在乎地

indisposition     小病

industrialist     实业家

infallibility     一贯正确

insect-eating     吃昆虫的

instantaneously   即刻地

jet airplane    喷气式飞机

justification   情有可原

Latin America   拉丁美洲

launch balloon  发射气球

matter-of-fact  实事求是的

Marine Studio   海洋摄影室

mechanization   机械化

metal-pointed   带铁尖的

mountain side   山腰

muddle-headed   糊涂的

nesting home    鸟巢

newspaper king  报业大王

non-poisonous   无毒的

overpopulation  人口过剩

authoritarian   服从权力的

balloon-borne   气球运载的

characterize    表示…特点

imperceptible   感觉不到的

indescribable  无法描述的

controversial   引起争论的

ever-increasing 不断增长的

radio-frequency 无线电频率

self-repairing  自行修整的

self-restoring  自行恢复的

self-satisfied  自鸣得意的

petrol fumes    汽油味

philosophical   哲学上的

physiological   生理的

preponderance   优势

purchasing power  购买力

qualification     规定

representation    描述

responsibility    责任

Royal Ordinance   皇家法令

school attendance 就读

self-containment  不合群

self-discovery    自我发现

sentimentality    感情用事

seven-course      7道菜

solar system      太阳系

sophisticated     很复杂的

sophistication    老练

specialization    专门化

subsequently      后来

superstitious     迷信的

technological     技术的

telecommunication 电信

the Inquisition   宗教法庭

The Listener   《听众》杂志

the negative      相反的人

theoretically     理论上说

thermodynamics    热力学

time-consuming    费时间的

two-dimensional   二维的

undercurrent      潜流

untruthfulness    虚伪

understandable    可理解的

understanding     理解力

unintelligible    难理解的

works' canteen    工厂食堂

unprecedented   前所未有的

unpredictable   无法预测的

traditionally   世代相传地

unchallenged    无可匹敌的

woolly-minded   头脑糊涂的

fellow scientist同行科学家

wreck     健康极度受损的人

prize   通过奋斗得到的东西

ninepin     九柱戏中的木柱

paradox     似是而非的隽语

the Himalayas 喜马拉雅山脉

rendezvous  约会时间与地点

shatter   突然而剧烈的粉碎

academically biased 偏向于书本知识的

ambivalence 有两种相冲突的情感

ever-present 无时无刻不在的

expectation of life 估计寿命

fellow-citizen 住在同一城市的人

communication 连络各地的公路等

convenient   使免于麻烦或困难的

current account 活期存款户头

impossibility 不可能办到的事

highly-academic 注重书本知识的

packaged tour 由旅行社代办的旅游

paleontological 古生物学的

overwhelmingly 以压倒之势地

little-appreciated 不被赏识的,自相矛盾的事

ironically  易人啼笑皆非地

representative代表，有代表性的

the disinherited 被剥夺祖产的人

the Holy Office 宗教法庭集会

superstructure 船的上层结构

radio-astronomer 无线电天文学家

professional 以某种职业为生的人

Princeton University 普林斯敦大学

sediment-covered 沉淀物覆盖的

student sociologist 社会学学生

the Antipodes 澳大利亚和新西兰
the manipulated 受人摆布的人 
